legacy_external_id,key,value
3454,eshop_registered,0
3154,eshop_registered,0
3442,eshop_registered,0
2694,eshop_registered,0
4038,eshop_registered,0
29529,eshop_registered,0
2879,eshop_registered,0
3591,eshop_registered,0
3461,eshop_registered,0
3182,eshop_registered,0
3458,eshop_registered,0
2709,eshop_registered,0
4054,eshop_registered,0
29530,eshop_registered,0
2886,eshop_registered,0
3614,eshop_registered,0
3471,eshop_registered,0
3213,eshop_registered,0
3460,eshop_registered,0
2711,eshop_registered,0
4055,eshop_registered,0
29552,eshop_registered,0
1764,eshop_registered,0
3622,eshop_registered,0
3478,eshop_registered,0
3233,eshop_registered,0
3472,eshop_registered,0
2737,eshop_registered,0
4069,eshop_registered,0
29553,eshop_registered,0
2023,eshop_registered,0
3624,eshop_registered,0
3524,eshop_registered,0
3267,eshop_registered,0
3489,eshop_registered,0
2926,eshop_registered,0
4104,eshop_registered,0
29584,eshop_registered,0
2943,eshop_registered,0
3652,eshop_registered,0
3531,eshop_registered,0
3274,eshop_registered,0
3491,eshop_registered,0
2938,eshop_registered,0
4121,eshop_registered,0
29616,eshop_registered,0
2952,eshop_registered,0
3341,eshop_registered,0
3549,eshop_registered,0
3296,eshop_registered,0
3508,eshop_registered,0
3390,eshop_registered,0
4122,eshop_registered,0
29617,eshop_registered,0
2982,eshop_registered,0
3348,eshop_registered,0
3731,eshop_registered,0
3334,eshop_registered,0
3526,eshop_registered,0
3475,eshop_registered,0
4138,eshop_registered,0
29620,eshop_registered,0
3010,eshop_registered,0
3350,eshop_registered,0
3742,eshop_registered,0
3385,eshop_registered,0
3543,eshop_registered,0
3490,eshop_registered,0
4547,eshop_registered,0
29633,eshop_registered,0
3012,eshop_registered,0
3411,eshop_registered,0
3760,eshop_registered,0
3392,eshop_registered,0
3559,eshop_registered,0
3492,eshop_registered,0
4548,eshop_registered,0
29651,eshop_registered,0
3018,eshop_registered,0
3443,eshop_registered,0
3767,eshop_registered,0
3399,eshop_registered,0
3561,eshop_registered,0
3527,eshop_registered,0
4562,eshop_registered,0
29668,eshop_registered,0
3020,eshop_registered,0
3696,eshop_registered,0
3777,eshop_registered,0
3403,eshop_registered,0
3577,eshop_registered,0
3529,eshop_registered,0
4580,eshop_registered,0
29681,eshop_registered,0
3047,eshop_registered,0
3698,eshop_registered,0
3833,eshop_registered,0
3410,eshop_registered,0
3611,eshop_registered,0
3558,eshop_registered,0
4598,eshop_registered,0
29682,eshop_registered,0
3054,eshop_registered,0
3721,eshop_registered,0
3858,eshop_registered,0
3424,eshop_registered,0
3625,eshop_registered,0
3560,eshop_registered,0
4611,eshop_registered,0
29697,eshop_registered,0
3056,eshop_registered,0
3723,eshop_registered,0
3865,eshop_registered,0
3428,eshop_registered,0
3627,eshop_registered,0
3576,eshop_registered,0
4626,eshop_registered,0
29698,eshop_registered,0
3079,eshop_registered,0
3730,eshop_registered,0
3887,eshop_registered,0
3435,eshop_registered,0
29150,eshop_registered,0
3595,eshop_registered,0
4644,eshop_registered,0
29714,eshop_registered,0
3088,eshop_registered,0
3734,eshop_registered,0
3894,eshop_registered,0
3462,eshop_registered,0
29164,eshop_registered,0
3597,eshop_registered,0
4645,eshop_registered,0
29726,eshop_registered,0
3092,eshop_registered,0
3759,eshop_registered,0
3911,eshop_registered,0
3480,eshop_registered,0
29166,eshop_registered,0
3610,eshop_registered,0
4662,eshop_registered,0
29758,eshop_registered,0
3326,eshop_registered,0
3766,eshop_registered,0
3929,eshop_registered,0
3514,eshop_registered,0
29179,eshop_registered,0
3612,eshop_registered,0
4663,eshop_registered,0
29775,eshop_registered,0
3333,eshop_registered,0
3791,eshop_registered,0
3935,eshop_registered,0
3522,eshop_registered,0
29180,eshop_registered,0
3626,eshop_registered,0
4666,eshop_registered,0
29776,eshop_registered,0
3335,eshop_registered,0
3824,eshop_registered,0
3942,eshop_registered,0
3547,eshop_registered,0
29194,eshop_registered,0
3628,eshop_registered,0
4680,eshop_registered,0
29793,eshop_registered,0
3357,eshop_registered,0
3826,eshop_registered,0
3954,eshop_registered,0
3564,eshop_registered,0
29196,eshop_registered,0
3648,eshop_registered,0
4681,eshop_registered,0
29794,eshop_registered,0
3359,eshop_registered,0
3834,eshop_registered,0
3979,eshop_registered,0
3571,eshop_registered,0
29209,eshop_registered,0
3650,eshop_registered,0
12805,eshop_registered,0
29808,eshop_registered,0
3363,eshop_registered,0
3866,eshop_registered,0
3985,eshop_registered,0
3581,eshop_registered,0
29211,eshop_registered,0
3665,eshop_registered,0
13437,eshop_registered,0
29811,eshop_registered,0
3365,eshop_registered,0
3895,eshop_registered,0
3991,eshop_registered,0
3673,eshop_registered,0
29227,eshop_registered,0
3669,eshop_registered,0
18636,eshop_registered,0
29842,eshop_registered,0
3391,eshop_registered,0
3902,eshop_registered,0
4008,eshop_registered,0
3680,eshop_registered,0
29242,eshop_registered,0
3774,eshop_registered,0
20054,eshop_registered,0
29843,eshop_registered,0
3393,eshop_registered,0
3904,eshop_registered,0
3601,eshop_registered,0
3691,eshop_registered,0
29244,eshop_registered,0
3803,eshop_registered,0
20072,eshop_registered,0
29856,eshop_registered,0
3400,eshop_registered,0
3926,eshop_registered,0
3606,eshop_registered,0
3697,eshop_registered,0
29270,eshop_registered,0
3820,eshop_registered,0
22813,eshop_registered,0
29872,eshop_registered,0
3425,eshop_registered,0
3998,eshop_registered,0
3623,eshop_registered,0
3704,eshop_registered,0
29285,eshop_registered,0
3836,eshop_registered,0
25184,eshop_registered,0
29888,eshop_registered,0
3434,eshop_registered,0
4000,eshop_registered,0
3635,eshop_registered,0
3715,eshop_registered,0
29287,eshop_registered,0
3838,eshop_registered,0
27891,eshop_registered,0
29889,eshop_registered,0
3436,eshop_registered,0
4050,eshop_registered,0
3642,eshop_registered,0
3722,eshop_registered,0
29332,eshop_registered,0
3870,eshop_registered,0
27959,eshop_registered,0
29901,eshop_registered,0
3463,eshop_registered,0
4052,eshop_registered,0
3646,eshop_registered,0
3744,eshop_registered,0
29394,eshop_registered,0
3872,eshop_registered,0
28677,eshop_registered,0
29904,eshop_registered,0
3468,eshop_registered,0
4059,eshop_registered,0
3653,eshop_registered,0
3751,eshop_registered,0
29396,eshop_registered,0
3891,eshop_registered,0
28678,eshop_registered,0
29918,eshop_registered,0
3470,eshop_registered,0
4060,eshop_registered,0
4025,eshop_registered,0
3758,eshop_registered,0
29412,eshop_registered,0
3893,eshop_registered,0
28696,eshop_registered,0
29919,eshop_registered,0
3493,eshop_registered,0
4080,eshop_registered,0
4034,eshop_registered,0
3769,eshop_registered,0
29429,eshop_registered,0
3908,eshop_registered,0
1978,eshop_registered,0
29935,eshop_registered,0
3530,eshop_registered,0
4082,eshop_registered,0
4044,eshop_registered,0
3782,eshop_registered,0
29443,eshop_registered,0
3922,eshop_registered,0
1981,eshop_registered,0
29936,eshop_registered,0
3532,eshop_registered,0
4091,eshop_registered,0
4051,eshop_registered,0
3807,eshop_registered,0
29445,eshop_registered,0
3924,eshop_registered,0
2561,eshop_registered,0
29951,eshop_registered,0
3539,eshop_registered,0
4118,eshop_registered,0
4058,eshop_registered,0
3825,eshop_registered,0
29458,eshop_registered,0
3940,eshop_registered,0
2564,eshop_registered,0
29952,eshop_registered,0
3563,eshop_registered,0
4119,eshop_registered,0
4072,eshop_registered,0
3856,eshop_registered,0
29460,eshop_registered,0
3960,eshop_registered,0
2767,eshop_registered,0
29962,eshop_registered,0
3565,eshop_registered,0
4124,eshop_registered,0
4099,eshop_registered,0
3867,eshop_registered,0
29475,eshop_registered,0
3975,eshop_registered,0
2834,eshop_registered,0
29963,eshop_registered,0
3572,eshop_registered,0
4148,eshop_registered,0
4125,eshop_registered,0
3874,eshop_registered,0
29523,eshop_registered,0
3989,eshop_registered,0
3583,eshop_registered,0
29977,eshop_registered,1
3605,eshop_registered,0
4157,eshop_registered,0
4131,eshop_registered,0
3883,eshop_registered,0
29540,eshop_registered,0
3990,eshop_registered,0
3590,eshop_registered,0
29978,eshop_registered,0
3607,eshop_registered,0
4218,eshop_registered,0
4135,eshop_registered,0
3889,eshop_registered,0
29560,eshop_registered,0
4159,eshop_registered,0
3879,eshop_registered,0
29993,eshop_registered,0
3629,eshop_registered,0
4246,eshop_registered,0
4142,eshop_registered,0
3903,eshop_registered,0
29575,eshop_registered,0
4182,eshop_registered,0
3884,eshop_registered,0
29994,eshop_registered,0
3636,eshop_registered,0
4250,eshop_registered,0
4155,eshop_registered,0
3910,eshop_registered,0
29577,eshop_registered,0
4196,eshop_registered,0
4436,eshop_registered,0
30005,eshop_registered,0
3643,eshop_registered,0
4257,eshop_registered,0
4176,eshop_registered,0
3920,eshop_registered,0
29592,eshop_registered,0
4211,eshop_registered,0
28833,eshop_registered,0
30006,eshop_registered,0
3645,eshop_registered,0
4258,eshop_registered,0
4217,eshop_registered,0
3927,eshop_registered,0
29594,eshop_registered,0
4214,eshop_registered,0
28850,eshop_registered,0
30023,eshop_registered,0
3674,eshop_registered,0
4280,eshop_registered,0
4234,eshop_registered,0
3934,eshop_registered,0
29611,eshop_registered,0
4226,eshop_registered,0
28866,eshop_registered,0
30024,eshop_registered,0
3681,eshop_registered,0
4291,eshop_registered,0
4238,eshop_registered,0
3952,eshop_registered,0
29625,eshop_registered,0
4244,eshop_registered,0
28879,eshop_registered,0
30039,eshop_registered,0
3683,eshop_registered,0
4313,eshop_registered,0
4249,eshop_registered,0
3965,eshop_registered,0
29627,eshop_registered,0
4260,eshop_registered,0
28880,eshop_registered,0
30052,eshop_registered,0
3705,eshop_registered,0
4322,eshop_registered,0
4266,eshop_registered,0
3971,eshop_registered,0
29639,eshop_registered,0
4262,eshop_registered,0
28897,eshop_registered,0
30055,eshop_registered,0
3707,eshop_registered,0
4573,eshop_registered,0
4273,eshop_registered,0
3977,eshop_registered,0
29658,eshop_registered,0
4279,eshop_registered,0
28898,eshop_registered,0
30070,eshop_registered,0
3712,eshop_registered,0
4586,eshop_registered,0
4283,eshop_registered,0
3987,eshop_registered,0
29673,eshop_registered,0
4296,eshop_registered,0
28924,eshop_registered,0
30084,eshop_registered,0
3714,eshop_registered,0
4607,eshop_registered,0
4298,eshop_registered,0
3999,eshop_registered,0
29704,eshop_registered,0
4311,eshop_registered,0
28925,eshop_registered,0
30095,eshop_registered,0
3741,eshop_registered,0
4609,eshop_registered,0
4332,eshop_registered,0
4012,eshop_registered,0
29706,eshop_registered,0
4326,eshop_registered,0
28942,eshop_registered,0
30096,eshop_registered,1
3743,eshop_registered,0
4638,eshop_registered,0
4339,eshop_registered,0
4036,eshop_registered,0
29719,eshop_registered,0
4328,eshop_registered,0
28943,eshop_registered,0
30099,eshop_registered,0
3750,eshop_registered,0
4640,eshop_registered,0
4359,eshop_registered,0
4074,eshop_registered,0
29766,eshop_registered,0
4360,eshop_registered,0
28960,eshop_registered,0
30113,eshop_registered,0
3752,eshop_registered,0
4647,eshop_registered,0
4369,eshop_registered,0
4081,eshop_registered,0
29768,eshop_registered,0
4373,eshop_registered,0
28972,eshop_registered,0
30128,eshop_registered,0
3775,eshop_registered,0
4651,eshop_registered,0
4380,eshop_registered,0
4088,eshop_registered,0
29783,eshop_registered,0
4375,eshop_registered,0
28976,eshop_registered,0
30129,eshop_registered,0
3783,eshop_registered,0
4676,eshop_registered,0
4394,eshop_registered,0
4117,eshop_registered,0
29785,eshop_registered,0
3420,eshop_registered,0
28989,eshop_registered,0
30141,eshop_registered,0
3976,eshop_registered,0
4683,eshop_registered,0
4406,eshop_registered,0
4133,eshop_registered,0
29802,eshop_registered,0
3437,eshop_registered,0
28990,eshop_registered,0
30144,eshop_registered,0
3978,eshop_registered,0
5390,eshop_registered,0
4419,eshop_registered,0
4225,eshop_registered,0
29817,eshop_registered,0
3439,eshop_registered,0
29006,eshop_registered,0
30159,eshop_registered,0
3984,eshop_registered,0
7844,eshop_registered,0
4455,eshop_registered,0
4236,eshop_registered,0
29819,eshop_registered,0
3457,eshop_registered,0
29037,eshop_registered,0
30174,eshop_registered,0
3986,eshop_registered,0
9247,eshop_registered,0
4462,eshop_registered,0
4264,eshop_registered,0
29850,eshop_registered,0
3459,eshop_registered,0
29054,eshop_registered,0
30175,eshop_registered,0
4035,eshop_registered,0
9974,eshop_registered,0
4480,eshop_registered,0
4312,eshop_registered,0
29852,eshop_registered,0
3702,eshop_registered,0
29084,eshop_registered,0
30188,eshop_registered,0
4037,eshop_registered,0
14195,eshop_registered,0
4506,eshop_registered,0
4330,eshop_registered,0
29863,eshop_registered,0
3717,eshop_registered,0
29085,eshop_registered,0
30199,eshop_registered,0
4041,eshop_registered,0
14888,eshop_registered,0
4518,eshop_registered,0
4337,eshop_registered,0
29865,eshop_registered,0
3736,eshop_registered,0
29112,eshop_registered,0
30200,eshop_registered,0
4065,eshop_registered,0
14956,eshop_registered,0
4533,eshop_registered,0
4378,eshop_registered,1
29878,eshop_registered,0
4408,eshop_registered,0
29126,eshop_registered,0
30217,eshop_registered,0
4071,eshop_registered,0
14965,eshop_registered,0
4551,eshop_registered,0
4385,eshop_registered,0
29880,eshop_registered,0
4426,eshop_registered,0
29141,eshop_registered,0
30218,eshop_registered,0
4098,eshop_registered,0
18582,eshop_registered,0
4558,eshop_registered,0
4403,eshop_registered,0
29894,eshop_registered,0
4443,eshop_registered,0
29171,eshop_registered,0
30231,eshop_registered,0
4132,eshop_registered,0
19248,eshop_registered,0
4574,eshop_registered,0
4410,eshop_registered,0
29910,eshop_registered,0
4458,eshop_registered,0
29172,eshop_registered,0
30234,eshop_registered,0
4134,eshop_registered,0
19280,eshop_registered,0
4592,eshop_registered,0
4414,eshop_registered,0
29912,eshop_registered,0
4489,eshop_registered,0
29187,eshop_registered,0
30247,eshop_registered,0
4143,eshop_registered,0
24303,eshop_registered,0
4608,eshop_registered,0
4428,eshop_registered,0
29926,eshop_registered,0
4491,eshop_registered,0
29188,eshop_registered,0
30248,eshop_registered,0
4199,eshop_registered,0
24402,eshop_registered,0
4613,eshop_registered,0
4447,eshop_registered,1
29928,eshop_registered,0
4523,eshop_registered,0
29200,eshop_registered,0
30278,eshop_registered,0
4201,eshop_registered,0
24965,eshop_registered,0
4617,eshop_registered,0
4453,eshop_registered,0
29943,eshop_registered,0
4539,eshop_registered,0
29203,eshop_registered,0
30294,eshop_registered,1
4207,eshop_registered,0
25897,eshop_registered,0
4623,eshop_registered,0
4464,eshop_registered,0
29945,eshop_registered,0
4554,eshop_registered,0
29249,eshop_registered,0
30295,eshop_registered,0
4231,eshop_registered,0
28673,eshop_registered,0
4641,eshop_registered,0
4471,eshop_registered,0
29956,eshop_registered,0
4567,eshop_registered,0
29252,eshop_registered,0
30312,eshop_registered,0
4233,eshop_registered,0
28675,eshop_registered,0
4650,eshop_registered,0
4488,eshop_registered,0
29957,eshop_registered,0
4569,eshop_registered,0
29262,eshop_registered,0
30313,eshop_registered,0
4267,eshop_registered,0
1890,eshop_registered,0
4684,eshop_registered,0
3608,eshop_registered,0
29969,eshop_registered,0
4686,eshop_registered,0
29263,eshop_registered,0
30344,eshop_registered,0
4274,eshop_registered,0
1934,eshop_registered,0
4693,eshop_registered,0
3621,eshop_registered,0
29970,eshop_registered,0
4689,eshop_registered,0
29280,eshop_registered,0
30345,eshop_registered,0
4276,eshop_registered,0
2024,eshop_registered,0
5551,eshop_registered,0
3637,eshop_registered,0
29972,eshop_registered,0
7699,eshop_registered,0
29296,eshop_registered,0
30362,eshop_registered,0
4297,eshop_registered,0
2026,eshop_registered,0
9132,eshop_registered,0
3644,eshop_registered,0
29983,eshop_registered,0
9971,eshop_registered,0
29308,eshop_registered,0
30363,eshop_registered,0
4301,eshop_registered,0
2505,eshop_registered,0
9290,eshop_registered,0
4513,eshop_registered,0
29985,eshop_registered,0
10018,eshop_registered,0
29309,eshop_registered,0
30375,eshop_registered,0
4305,eshop_registered,0
2637,eshop_registered,0
10067,eshop_registered,0
4520,eshop_registered,0
29999,eshop_registered,0
10608,eshop_registered,0
29324,eshop_registered,0
30378,eshop_registered,0
4306,eshop_registered,0
2965,eshop_registered,0
12783,eshop_registered,0
4525,eshop_registered,0
30001,eshop_registered,0
12878,eshop_registered,0
29325,eshop_registered,0
30391,eshop_registered,0
4329,eshop_registered,0
3161,eshop_registered,0
12808,eshop_registered,0
4535,eshop_registered,0
30014,eshop_registered,0
14214,eshop_registered,0
29343,eshop_registered,0
30392,eshop_registered,0
4331,eshop_registered,0
3511,eshop_registered,0
13576,eshop_registered,0
4542,eshop_registered,0
30016,eshop_registered,0
15652,eshop_registered,0
29357,eshop_registered,0
30408,eshop_registered,0
4372,eshop_registered,0
3518,eshop_registered,0
13583,eshop_registered,0
4610,eshop_registered,0
30030,eshop_registered,0
23607,eshop_registered,0
29373,eshop_registered,0
30419,eshop_registered,0
4395,eshop_registered,0
3660,eshop_registered,0
14948,eshop_registered,0
4615,eshop_registered,0
30032,eshop_registered,0
25828,eshop_registered,0
29374,eshop_registered,0
30422,eshop_registered,0
4397,eshop_registered,0
4095,eshop_registered,0
19215,eshop_registered,0
4632,eshop_registered,0
30045,eshop_registered,0
27982,eshop_registered,0
29401,eshop_registered,0
30423,eshop_registered,0
4402,eshop_registered,0
4101,eshop_registered,0
20701,eshop_registered,0
4639,eshop_registered,0
30061,eshop_registered,0
28669,eshop_registered,0
29402,eshop_registered,0
30436,eshop_registered,0
4405,eshop_registered,0
4655,eshop_registered,0
23634,eshop_registered,0
4646,eshop_registered,0
30063,eshop_registered,0
28671,eshop_registered,0
29405,eshop_registered,0
30437,eshop_registered,0
4427,eshop_registered,0
4856,eshop_registered,0
27856,eshop_registered,0
4661,eshop_registered,0
30075,eshop_registered,0
1847,eshop_registered,0
29438,eshop_registered,0
30453,eshop_registered,0
4429,eshop_registered,0
4901,eshop_registered,0
28674,eshop_registered,0
4668,eshop_registered,0
30077,eshop_registered,0
2066,eshop_registered,0
29452,eshop_registered,0
30454,eshop_registered,0
4438,eshop_registered,0
5404,eshop_registered,0
28681,eshop_registered,0
4691,eshop_registered,0
30079,eshop_registered,0
2684,eshop_registered,0
29482,eshop_registered,0
30471,eshop_registered,0
4461,eshop_registered,0
5499,eshop_registered,0
28692,eshop_registered,0
5454,eshop_registered,0
30089,eshop_registered,0
2959,eshop_registered,0
29483,eshop_registered,0
30485,eshop_registered,0
4669,eshop_registered,0
5701,eshop_registered,0
1760,eshop_registered,0
7693,eshop_registered,0
30091,eshop_registered,0
3230,eshop_registered,0
29497,eshop_registered,0
30486,eshop_registered,0
4690,eshop_registered,0
28701,eshop_registered,0
1893,eshop_registered,0
8444,eshop_registered,0
30104,eshop_registered,0
3236,eshop_registered,0
29499,eshop_registered,0
30499,eshop_registered,0
4692,eshop_registered,0
28731,eshop_registered,0
2029,eshop_registered,0
9849,eshop_registered,0
30106,eshop_registered,0
3732,eshop_registered,0
29546,eshop_registered,0
30500,eshop_registered,0
13441,eshop_registered,0
28733,eshop_registered,0
2506,eshop_registered,0
9983,eshop_registered,0
30121,eshop_registered,0
3738,eshop_registered,0
29549,eshop_registered,1
30516,eshop_registered,0
13509,eshop_registered,0
28740,eshop_registered,0
2602,eshop_registered,0
10684,eshop_registered,0
30134,eshop_registered,0
4029,eshop_registered,0
29551,eshop_registered,0
30531,eshop_registered,0
14213,eshop_registered,0
28765,eshop_registered,0
2760,eshop_registered,0
14221,eshop_registered,0
30136,eshop_registered,0
4288,eshop_registered,0
29583,eshop_registered,0
30542,eshop_registered,0
18664,eshop_registered,0
28767,eshop_registered,0
3512,eshop_registered,0
24996,eshop_registered,0
30150,eshop_registered,0
4356,eshop_registered,0
29586,eshop_registered,0
30543,eshop_registered,0
19341,eshop_registered,0
28775,eshop_registered,0
3667,eshop_registered,0
28672,eshop_registered,0
30152,eshop_registered,0
4949,eshop_registered,0
29600,eshop_registered,0
30560,eshop_registered,0
22974,eshop_registered,0
28794,eshop_registered,0
3810,eshop_registered,0
1937,eshop_registered,0
30166,eshop_registered,0
5398,eshop_registered,0
29601,eshop_registered,0
30561,eshop_registered,0
23510,eshop_registered,0
28796,eshop_registered,0
4247,eshop_registered,0
2025,eshop_registered,0
30168,eshop_registered,0
5707,eshop_registered,0
29618,eshop_registered,0
30575,eshop_registered,0
23687,eshop_registered,0
28798,eshop_registered,0
4362,eshop_registered,0
2163,eshop_registered,0
30181,eshop_registered,0
5804,eshop_registered,0
29632,eshop_registered,0
30578,eshop_registered,0
25145,eshop_registered,0
28803,eshop_registered,0
4720,eshop_registered,0
2376,eshop_registered,0
30193,eshop_registered,0
28699,eshop_registered,0
29634,eshop_registered,0
30592,eshop_registered,0
25858,eshop_registered,0
28805,eshop_registered,0
5403,eshop_registered,0
2964,eshop_registered,0
30194,eshop_registered,0
28713,eshop_registered,0
29667,eshop_registered,0
30593,eshop_registered,0
28689,eshop_registered,0
28837,eshop_registered,0
5702,eshop_registered,0
3299,eshop_registered,0
30207,eshop_registered,0
28715,eshop_registered,0
29680,eshop_registered,0
30610,eshop_registered,0
28691,eshop_registered,0
28859,eshop_registered,0
28704,eshop_registered,0
3661,eshop_registered,0
30224,eshop_registered,0
28730,eshop_registered,0
29712,eshop_registered,0
30624,eshop_registered,0
28698,eshop_registered,0
28861,eshop_registered,0
28711,eshop_registered,0
3804,eshop_registered,0
30226,eshop_registered,0
28746,eshop_registered,0
29713,eshop_registered,0
30627,eshop_registered,0
1763,eshop_registered,0
28868,eshop_registered,0
28717,eshop_registered,0
4100,eshop_registered,0
30239,eshop_registered,0
28761,eshop_registered,0
29727,eshop_registered,0
30641,eshop_registered,0
2166,eshop_registered,0
4354,eshop_registered,0
28726,eshop_registered,0
4509,eshop_registered,0
30241,eshop_registered,0
28763,eshop_registered,0
29728,eshop_registered,0
30642,eshop_registered,0
2328,eshop_registered,0
4386,eshop_registered,0
28739,eshop_registered,0
5219,eshop_registered,0
30258,eshop_registered,0
28779,eshop_registered,0
29741,eshop_registered,0
30653,eshop_registered,0
2375,eshop_registered,0
4388,eshop_registered,0
28750,eshop_registered,0
5297,eshop_registered,0
30272,eshop_registered,0
28790,eshop_registered,0
29777,eshop_registered,0
30663,eshop_registered,0
2691,eshop_registered,0
4411,eshop_registered,0
28757,eshop_registered,0
5498,eshop_registered,0
30274,eshop_registered,0
28809,eshop_registered,0
29778,eshop_registered,0
30674,eshop_registered,0
3237,eshop_registered,0
4420,eshop_registered,0
28907,eshop_registered,0
28712,eshop_registered,0
30285,eshop_registered,0
28840,eshop_registered,0
29809,eshop_registered,0
30675,eshop_registered,0
3300,eshop_registered,0
4452,eshop_registered,0
28910,eshop_registered,0
28734,eshop_registered,0
30287,eshop_registered,0
28842,eshop_registered,0
29810,eshop_registered,0
30691,eshop_registered,0
3370,eshop_registered,0
4454,eshop_registered,0
28915,eshop_registered,0
28759,eshop_registered,0
30289,eshop_registered,0
28855,eshop_registered,0
29827,eshop_registered,0
30692,eshop_registered,0
3376,eshop_registered,0
4479,eshop_registered,0
28921,eshop_registered,0
28766,eshop_registered,0
30319,eshop_registered,0
28872,eshop_registered,0
29828,eshop_registered,0
30702,eshop_registered,0
3805,eshop_registered,0
4481,eshop_registered,0
28928,eshop_registered,0
28783,eshop_registered,0
30321,eshop_registered,0
28874,eshop_registered,0
29840,eshop_registered,0
30705,eshop_registered,0
3811,eshop_registered,0
4485,eshop_registered,0
28946,eshop_registered,0
28795,eshop_registered,0
30336,eshop_registered,0
28903,eshop_registered,0
29841,eshop_registered,0
30718,eshop_registered,0
4022,eshop_registered,0
4512,eshop_registered,0
28963,eshop_registered,0
28806,eshop_registered,1
30338,eshop_registered,0
28905,eshop_registered,0
29858,eshop_registered,0
30735,eshop_registered,0
4363,eshop_registered,0
4519,eshop_registered,0
28980,eshop_registered,0
28813,eshop_registered,0
30353,eshop_registered,0
28918,eshop_registered,0
29873,eshop_registered,0
30736,eshop_registered,0
4431,eshop_registered,0
4521,eshop_registered,0
28987,eshop_registered,0
28820,eshop_registered,0
30355,eshop_registered,0
28935,eshop_registered,0
29874,eshop_registered,0
30749,eshop_registered,0
4576,eshop_registered,0
4541,eshop_registered,0
28993,eshop_registered,0
28831,eshop_registered,0
30370,eshop_registered,0
28982,eshop_registered,0
29887,eshop_registered,0
30752,eshop_registered,0
5081,eshop_registered,0
4543,eshop_registered,0
29009,eshop_registered,0
28867,eshop_registered,0
30372,eshop_registered,0
29000,eshop_registered,0
29890,eshop_registered,0
30764,eshop_registered,0
5222,eshop_registered,0
28954,eshop_registered,0
29016,eshop_registered,0
28878,eshop_registered,0
30385,eshop_registered,0
29011,eshop_registered,0
29902,eshop_registered,0
30765,eshop_registered,0
5296,eshop_registered,0
28962,eshop_registered,0
29026,eshop_registered,0
28892,eshop_registered,0
30387,eshop_registered,0
29013,eshop_registered,0
29903,eshop_registered,0
30782,eshop_registered,0
5810,eshop_registered,0
28964,eshop_registered,0
29033,eshop_registered,0
28902,eshop_registered,0
30399,eshop_registered,0
29027,eshop_registered,0
29920,eshop_registered,0
30783,eshop_registered,0
28718,eshop_registered,0
28986,eshop_registered,0
29051,eshop_registered,0
28909,eshop_registered,0
30401,eshop_registered,0
29029,eshop_registered,0
29921,eshop_registered,0
30795,eshop_registered,0
28725,eshop_registered,0
28988,eshop_registered,0
29057,eshop_registered,0
28930,eshop_registered,0
30403,eshop_registered,0
29044,eshop_registered,0
29937,eshop_registered,0
30798,eshop_registered,0
28749,eshop_registered,0
28992,eshop_registered,0
29184,eshop_registered,0
28937,eshop_registered,0
30412,eshop_registered,0
29046,eshop_registered,0
29949,eshop_registered,0
30828,eshop_registered,0
28756,eshop_registered,0
28994,eshop_registered,0
29191,eshop_registered,0
28948,eshop_registered,0
30428,eshop_registered,0
29060,eshop_registered,0
29950,eshop_registered,0
30829,eshop_registered,0
28782,eshop_registered,0
28996,eshop_registered,0
29207,eshop_registered,0
28961,eshop_registered,0
30430,eshop_registered,0
29062,eshop_registered,0
29964,eshop_registered,0
30842,eshop_registered,0
28789,eshop_registered,0
29017,eshop_registered,0
29245,eshop_registered,0
28971,eshop_registered,0
30445,eshop_registered,0
29093,eshop_registered,0
29976,eshop_registered,0
30845,eshop_registered,0
28812,eshop_registered,0
29023,eshop_registered,0
29256,eshop_registered,0
28978,eshop_registered,0
30447,eshop_registered,0
29119,eshop_registered,0
29992,eshop_registered,0
30846,eshop_registered,0
28814,eshop_registered,0
29025,eshop_registered,0
29283,eshop_registered,0
28985,eshop_registered,0
30461,eshop_registered,0
29133,eshop_registered,0
30007,eshop_registered,0
30858,eshop_registered,0
28819,eshop_registered,0
29056,eshop_registered,0
29298,eshop_registered,0
28995,eshop_registered,0
30478,eshop_registered,0
29135,eshop_registered,0
30008,eshop_registered,0
30859,eshop_registered,0
28845,eshop_registered,0
29082,eshop_registered,0
29305,eshop_registered,0
29002,eshop_registered,0
30492,eshop_registered,0
29147,eshop_registered,0
30022,eshop_registered,0
30872,eshop_registered,0
28847,eshop_registered,0
29088,eshop_registered,0
29312,eshop_registered,0
29008,eshop_registered,0
30494,eshop_registered,0
29163,eshop_registered,0
30025,eshop_registered,0
30873,eshop_registered,0
28886,eshop_registered,0
29089,eshop_registered,0
29328,eshop_registered,0
29024,eshop_registered,0
30508,eshop_registered,0
29165,eshop_registered,0
30054,eshop_registered,0
30887,eshop_registered,0
28908,eshop_registered,0
29113,eshop_registered,0
29335,eshop_registered,0
29031,eshop_registered,0
30510,eshop_registered,0
29181,eshop_registered,0
30068,eshop_registered,0
30888,eshop_registered,0
28938,eshop_registered,0
29115,eshop_registered,0
29339,eshop_registered,0
29066,eshop_registered,0
30521,eshop_registered,0
29195,eshop_registered,1
30071,eshop_registered,0
30900,eshop_registered,0
28945,eshop_registered,0
29137,eshop_registered,0
29346,eshop_registered,0
29079,eshop_registered,0
30523,eshop_registered,0
29197,eshop_registered,0
30097,eshop_registered,0
